case_name,seed,run_id,run_summary_path,terminal_local_field_direction_intervention,terminal_local_field_rowspace_angle_clip_degrees,terminal_local_field_orthogonal_angle_clip_degrees,selected_epoch,val_accuracy,test_accuracy,gate_passing_epoch_count,selected_epoch_passes_gate,selector_fallback_used,val_transported_final_energy,val_report_output_mse,test_report_output_mse,val_supervised_transport_output_mse,test_supervised_transport_output_mse,val_delta_h_rms_total,val_delta_h_rms_rowspace,val_delta_h_rms_orthogonal,val_delta_h_rowspace_fraction,test_delta_h_rms_total,test_delta_h_rms_rowspace,test_delta_h_rms_orthogonal,test_delta_h_rowspace_fraction,val_full_space_angle_raw_vs_lf_deg,val_full_space_angle_stabilized_vs_lf_deg,val_full_space_angle_improvement_deg,val_full_space_correction_angle_deg,val_rowspace_angle_raw_vs_lf_deg,val_rowspace_angle_stabilized_vs_lf_deg,val_rowspace_angle_improvement_deg,val_rowspace_correction_angle_deg,val_orthogonal_angle_raw_vs_lf_deg,val_orthogonal_angle_stabilized_vs_lf_deg,val_orthogonal_angle_improvement_deg,val_orthogonal_correction_angle_deg,val_subspace_correction_mismatch_deg,val_full_cone_clip_activation_rate,val_rowspace_clip_activation_rate,val_orthogonal_clip_activation_rate,val_full_space_angle_above_30deg_rate_after_stabilization,val_raw_action_norm,val_local_field_action_norm,val_stabilized_action_norm,val_raw_rowspace_norm,val_raw_orthogonal_norm,val_stabilized_rowspace_norm,val_stabilized_orthogonal_norm,val_row_orth_norm_ratio_raw,val_row_orth_norm_ratio_stabilized,val_row_orth_norm_ratio_abs_delta,runtime_proxy_seconds
orthogonal_only_angle_clip,4,orthclip_s4,tf2_runs/tf2/orthclip_s4/summary.json,local_field_direction_angle_clip_keep_live_norm_orthogonal_only,30.0,30.0,60,0.8333333333333334,0.8518518518518519,28,1.0,0.0,0.29940152932548747,0.06377053130563125,0.0631807280913185,0.053026296193235394,0.05248624184625591,0.26056215670758776,0.16132425389446825,0.20461457087290402,0.6191392331600638,0.2591636943927309,0.16071061287816105,0.2033172875080098,0.6201123705028828,64.99739779696176,64.99739779696176,-1.052655904829778e-15,2.598753100654257e-07,41.536110427475556,41.536110427475556,1.0131813083986615e-15,2.1870071702311103e-07,0.0,0.0,0.0,2.4029305452110304e-07,3.346789261632863e-07,0.0,0.0,0.0,1.0,0.30006967491752123,0.0017005244327133178,0.30006967491752123,0.16975588495139898,0.24629043922846483,0.16975588495139898,0.24629043922846489,0.6965517666155361,0.6965517666155361,4.5231308410654523e-17,15.992632000001322
split_threshold_row_strict_20_45,0,split_row_s0,tf2_runs/tf2/split_row_s0/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,20.0,45.0,53,0.7444444444444445,0.7888888888888889,24,1.0,0.0,0.32494823842222975,0.06763933743305282,0.06714864927832871,0.05812657724076158,0.05763809380090141,0.26088971907411024,0.1534057855691051,0.21102158769304608,0.588010083776155,0.2587546153143675,0.1526843404295965,0.20890534491502463,0.5900738823309353,69.29296927080796,57.83852582419404,11.45444344661393,17.124996834853984,50.81247755259998,19.999999999999986,30.812477552599994,30.81247755259999,0.0,0.0,0.0,2.5263449400357835e-07,30.81247729996549,1.0,1.0,0.0,1.0,0.3138359050944052,0.0017121376196000983,0.31383590509440523,0.17837846503754223,0.25728899458874444,0.1783784650375422,0.25728899458874444,0.6928144921398394,0.6928144921398394,1.7557971537590439e-16,16.946657200001937
split_threshold_row_strict_20_45,1,split_row_s1,tf2_runs/tf2/split_row_s1/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,20.0,45.0,56,0.8185185185185185,0.8,26,1.0,0.0,0.29557708275115424,0.060962961504716896,0.06136236825267313,0.05043836920971757,0.05082621270766779,0.2934775199288443,0.1758993602163472,0.23492226326822438,0.5993622961615432,0.2930302386886589,0.1761805760026431,0.23415192808368945,0.6012368443307069,69.15200432648302,59.84594467765715,9.306059648825876,14.04390614669285,47.846454924292686,19.98176167371369,27.864693250578995,27.864693258213027,0.0,0.0,0.0,2.594104988452356e-07,27.864693005126778,0.9777777777777777,0.9777777777777777,0.0,1.0,0.3515694206452445,0.0016589199159685634,0.3515694206452445,0.18842133043752263,0.29385715784689986,0.18842133043752263,0.29385715784689986,0.645582492145173,0.6455824921451729,1.2346091227544564e-16,17.058018299998366
split_threshold_row_strict_20_45,2,split_row_s2,tf2_runs/tf2/split_row_s2/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,20.0,45.0,56,0.774074074074074,0.7851851851851852,27,1.0,0.0,0.30574653155792453,0.06414758341400653,0.06381990017700423,0.05242827529122173,0.052054707493591354,0.29410159514551915,0.18109338154654686,0.2317346228494474,0.6157511028015448,0.29623996933093943,0.18272251023715325,0.23317504944103556,0.6168057289832755,65.93984095380934,57.54047296824913,8.399367985560211,13.088011483416816,44.23612105784935,19.944546924829876,24.29157413301947,24.291574145125445,0.0,0.0,0.0,3.2726960730732404e-07,24.291573824180087,0.9814814814814815,0.9814814814814815,0.0,1.0,0.3371253724179955,0.0017135920959745847,0.3371253724179955,0.19293141340263323,0.2742487042700354,0.1929314134026332,0.27424870427003545,0.7083632857076534,0.7083632857076533,1.4833813190130563e-16,17.042002000001958
split_threshold_row_strict_20_45,3,split_row_s3,tf2_runs/tf2/split_row_s3/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,20.0,45.0,50,0.8444444444444444,0.8111111111111111,22,1.0,0.0,0.31254644691067673,0.06522109099753512,0.06466855878908832,0.05506385798859926,0.05461845641293537,0.2717510221694682,0.16010015562711968,0.21958269107177572,0.5891427908862793,0.271242925674458,0.15797984494233966,0.22048830653899518,0.5824293649300365,68.1838674656268,61.15350082731795,7.030366638308853,11.667816610494254,43.356417897133134,19.999999999999986,23.356417897133145,23.356417897133145,0.0,0.0,0.0,2.954366914825965e-07,23.35641760169645,1.0,1.0,0.0,1.0,0.32073468257166377,0.0016793927951592453,0.32073468257166377,0.1648619369369277,0.2739702129030065,0.1648619369369277,0.2739702129030065,0.6037822486122221,0.6037822486122221,1.2233012956517929e-16,17.04864919999818
split_threshold_row_strict_20_45,4,split_row_s4,tf2_runs/tf2/split_row_s4/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,20.0,45.0,59,0.8333333333333334,0.8296296296296296,27,1.0,0.0,0.29992900912469483,0.0635219280224109,0.06286931013245778,0.053040088291132145,0.05246045238550481,0.26234660674551347,0.15795031860068956,0.20946942241011163,0.602067320633987,0.2610783259221182,0.15722471149200937,0.20842812277269646,0.6022128069677862,66.5690508778364,58.56387405862203,8.005176819214379,12.992857215990549,44.077835721657074,19.991435058076455,24.086400663580616,24.086400663580626,0.0,0.0,0.0,2.7830321789208114e-07,24.086400385277404,0.9925925925925926,0.9925925925925926,0.0,1.0,0.30274587683865045,0.0017408447165085114,0.3027458768386505,0.16748925778542761,0.2507211436573362,0.16748925778542761,0.2507211436573362,0.6753347707310497,0.6753347707310499,1.2911482582677747e-16,16.948878400005924
split_threshold_orthogonal_strict_45_20,0,split_orth_s0,tf2_runs/tf2/split_orth_s0/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,45.0,20.0,53,0.7444444444444445,0.7666666666666667,24,1.0,0.0,0.32864937428616803,0.06876210172612987,0.0683559000416159,0.058971068589273076,0.05855559567210917,0.25885652993547276,0.15201409061398496,0.20951949633634934,0.5872522924257647,0.2571026887968934,0.1515406210124643,0.2076950475330332,0.589416710193096,68.32169863168693,65.3503085190644,2.971390112622516,3.546414945470349,48.432926667117876,41.98747039470553,6.445456272412343,6.445456379222002,0.0,0.0,0.0,2.7322179052473574e-07,6.445456251587278,0.6296296296296297,0.6296296296296297,0.0,1.0,0.31169776207465816,0.0016971143601397008,0.31169776207465816,0.17594215845950964,0.2564341930765254,0.17594215845950964,0.2564341930765254,0.6854227342337633,0.6854227342337633,9.457455394955037e-17,16.868389499999466
split_threshold_orthogonal_strict_45_20,1,split_orth_s1,tf2_runs/tf2/split_orth_s1/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,45.0,20.0,56,0.7962962962962963,0.7925925925925926,26,1.0,0.0,0.2963966077913192,0.061464727087699074,0.061756556414337416,0.05078780688902218,0.051074223590070904,0.29028470884667545,0.17650851180728624,0.23045597724896663,0.6080530817781232,0.29001170051918973,0.1767701794344969,0.2299110482354598,0.6095277504943296,68.3747462827922,65.7416237196821,2.6331225631101063,3.0907867908124875,46.319286551616095,40.13947947436806,6.179807077248037,6.179807190064097,0.0,0.0,0.0,2.2162506075154457e-07,6.179807100612651,0.5148148148148148,0.5148148148148148,0.0,1.0,0.34923903511801496,0.001641179815993434,0.34923903511801496,0.18915110066990826,0.29087640381130536,0.18915110066990826,0.2908764038113054,0.6529026272331393,0.6529026272331393,8.491150169818327e-17,16.810544400002982
split_threshold_orthogonal_strict_45_20,2,split_orth_s2,tf2_runs/tf2/split_orth_s2/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,45.0,20.0,56,0.7518518518518519,0.7703703703703704,28,1.0,0.0,0.30870533620733975,0.06513706424995709,0.06486333724470819,0.05315721507670144,0.052842366795345964,0.2917351252538307,0.18236239211388006,0.22771328737992388,0.625095767796941,0.2938710385668363,0.18387942109371372,0.2292346959048559,0.6257146739959993,64.95118208807557,63.16545444192711,1.7857276461484675,2.1409813775019115,42.85118975061172,38.44410348224023,4.407086268371479,4.407086386282065,0.0,0.0,0.0,2.4939464579578724e-07,4.407086337698153,0.43703703703703706,0.43703703703703706,0.0,1.0,0.33450242708342875,0.0016985152210906192,0.33450242708342875,0.1939575762585817,0.2701258791476578,0.1939575762585817,0.2701258791476578,0.7236696297957496,0.7236696297957496,8.964022939566079e-17,16.954243300002418
split_threshold_orthogonal_strict_45_20,3,split_orth_s3,tf2_runs/tf2/split_orth_s3/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,45.0,20.0,50,0.8407407407407408,0.8333333333333334,23,1.0,0.0,0.31409429413895434,0.0658426673960995,0.06537034274848272,0.05545034318578903,0.05508973385884303,0.2703075095448659,0.16077736142390142,0.2172942469784139,0.5947942833501466,0.2699072215795498,0.15854548510930974,0.2184335995497164,0.5874073475376856,67.24523780882652,66.3717673136063,0.8734704952202302,1.0688015367653705,41.46264517116469,39.233682678830185,2.2289624923345124,2.2289627090246307,0.0,0.0,0.0,2.4538523244288475e-07,2.2289626538117155,0.34074074074074073,0.34074074074074073,0.0,1.0,0.31891763526195505,0.0016604504559060884,0.31891763526195505,0.16541791010153642,0.27153030084877294,0.16541791010153642,0.271530300848773,0.6115743476847212,0.6115743476847212,8.203314570841435e-17,16.79344470000069
split_threshold_orthogonal_strict_45_20,4,split_orth_s4,tf2_runs/tf2/split_orth_s4/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,45.0,20.0,60,0.8407407407407408,0.8555555555555555,27,1.0,0.0,0.2988895439594278,0.06353485628334485,0.06296118340368183,0.052915348916564964,0.052392115479025975,0.26073984109674353,0.15935513853512828,0.2063763662767739,0.6111652820866834,0.2594274090414573,0.15871819909388268,0.2052099262666361,0.6118019668018927,65.667439681986,64.75069416433364,0.916745517652366,1.132282142146522,42.44203917387149,40.33236903074573,2.109670143125752,2.109670311232626,0.0,0.0,0.0,2.3227422781529791e-07,2.1096702581767945,0.4185185185185185,0.4185185185185185,0.0,1.0,0.30032104961593686,0.0017244944023482448,0.30032104961593686,0.1677990189965264,0.24777477254264135,0.1677990189965264,0.24777477254264135,0.6848383786048301,0.6848383786048301,7.31924808826955e-17,16.932662200000777
split_threshold_balanced_30_30,0,split_bal_s0,tf2_runs/tf2/split_bal_s0/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,30.0,30.0,53,0.7481481481481481,0.7851851851851852,24,1.0,0.0,0.3261533935359916,0.068033189898082,0.06758417480835362,0.058399269199035334,0.057945992174863625,0.2602701474784073,0.15282169810484392,0.21068003763238666,0.5871656799115711,0.2583151218276822,0.15221801331543364,0.2087016496991645,0.5892725607329168,68.90015800068163,60.69387480336887,8.20628319731276,11.069838879499882,49.8397678173984,29.87472143038504,19.965046387013366,19.965046414929958,0.0,0.0,0.0,2.3875622928647e-07,19.965046194061404,0.9444444444444444,0.9444444444444444,0.0,1.0,0.3131303189192466,0.0017072531058024499,0.3131303189192466,0.1774152049310842,0.25713056730690853,0.1774152049310842,0.2571305673069086,0.6894597549491209,0.6894597549491209,1.0773275275992259e-16,17.039725000002363
split_threshold_balanced_30_30,1,split_bal_s1,tf2_runs/tf2/split_bal_s1/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,30.0,30.0,56,0.8,0.7962962962962963,26,1.0,0.0,0.29591805718193837,0.06125463222841075,0.06160316890680776,0.05063457439803959,0.05097464030020221,0.2912795308590762,0.17581024571713616,0.23223807310250344,0.603579129637485,0.2909944057213185,0.1761355651461632,0.23163334572497332,0.6052884924353009,68.76472984854033,62.08565519846475,6.679074650075582,9.008673529930874,47.022042962313975,29.15472751923072,17.867315443083257,17.8673154749293,0.0,0.0,0.0,2.2871657007255943e-07,17.867315323638238,0.8481481481481481,0.8481481481481481,0.0,1.0,0.34994185357178,0.0016543812251254273,0.34994185357178,0.1883963319260173,0.2920759209318193,0.1883963319260173,0.2920759209318193,0.6485107033216588,0.6485107033216588,1.2726445411906888e-16,16.911976300005335
split_threshold_balanced_30_30,2,split_bal_s2,tf2_runs/tf2/split_bal_s2/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,30.0,30.0,45,0.762962962962963,0.725925925925926,28,1.0,0.0,0.3311268273057263,0.06823356111807904,0.06809815073298475,0.05728830371271283,0.05704064767926053,0.29784203432778616,0.17867901862814758,0.23829327668777447,0.5999120272980164,0.2999377400556553,0.1800939237664039,0.23985167610862043,0.6004376899452077,66.89367139419859,61.048705506608776,5.844965887589823,8.006150488106188,44.8660813730356,29.124218965224983,15.74186240781062,15.741862454619918,0.0,0.0,0.0,2.5664390735648095e-07,15.741862234836434,0.8555555555555555,0.8555555555555555,0.0,1.0,0.34398603806452593,0.001627170210665642,0.34398603806452593,0.19146359657625586,0.28381337283903224,0.19146359657625583,0.28381337283903224,0.6769733340290591,0.6769733340290591,1.1318106945484234e-16,16.949336799996672
split_threshold_balanced_30_30,3,split_bal_s3,tf2_runs/tf2/split_bal_s3/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,30.0,30.0,50,0.8407407407407408,0.8111111111111111,23,1.0,0.0,0.313208186171714,0.06550745406537627,0.06498739203389801,0.055240368821722646,0.0548287315597706,0.27092585070077907,0.16018353190733767,0.21849954847466335,0.5912449162492454,0.270419777436954,0.15797727696910333,0.2194767322302729,0.5841927630679097,67.7758697193059,63.435516640001715,4.340353079304187,6.322536662412069,42.49104599505791,29.758636657975845,12.732409337082064,12.732409359984201,0.0,0.0,0.0,3.2674012810511553e-07,12.732409061160661,0.9185185185185185,0.9185185185185185,0.0,1.0,0.31971967251646016,0.0016733246952422324,0.31971967251646016,0.16487523866810477,0.2727795546333541,0.16487523866810477,0.2727795546333542,0.6067046255444702,0.6067046255444704,9.992007221626409e-17,17.036033500000485
split_threshold_balanced_30_30,4,split_bal_s4,tf2_runs/tf2/split_bal_s4/summary.json,local_field_direction_angle_clip_keep_live_norm_split_threshold,30.0,30.0,52,0.8296296296296296,0.8296296296296296,27,1.0,0.0,0.31509152247287253,0.06591373712215001,0.06534730768413934,0.055855678873045815,0.0553417574646607,0.2665018904389719,0.15790912625434744,0.21468107847021434,0.5925253512995554,0.26512009794023944,0.15739807569240405,0.21334130425252965,0.5936859442767822,67.27202524359991,61.516461951253746,5.7555632923461735,8.233699531524698,45.21317578759458,29.653577419858145,15.559598367736436,15.559598376680272,0.0,0.0,0.0,2.998285823524649e-07,15.559598131599794,0.9296296296296296,0.9296296296296296,0.0,1.0,0.30841996342063377,0.0016819400298980144,0.3084199634206338,0.16883843158429918,0.2566082310637673,0.1688384315842992,0.2566082310637673,0.6643709702480122,0.6643709702480122,1.1760140186770178e-16,16.95602470000449
